img_id,fold
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_2123_1489,-1
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_2123_2233,-1
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_2123_745,-1
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_708_0,-1
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_708_1489,-1
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_708_2233,-1
TCGA-E2-A1LH-DX1_xmin22770_ymin24149_MPP-0.2500_708_745,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_0,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_1768,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_2651,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_3534,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_4417,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_5300,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_0_884,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_0,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_1768,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_2651,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_3534,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_4417,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_5300,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_1757_884,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_0,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_1768,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_2651,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_3534,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_4417,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_5300,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_2635_884,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_0,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_1768,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_2651,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_3534,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_4417,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_5300,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_3513_884,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_0,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_1768,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_2651,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_3534,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_4417,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_5300,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_4391_884,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_0,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_1768,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_2651,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_3534,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_4417,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_5300,-1
TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500_879_884,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_0_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_0_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_0_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_0_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_0_995,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_1838_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_1838_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_1838_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_1838_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_1838_995,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_2757_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_2757_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_2757_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_2757_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_2757_995,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_3676_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_3676_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_3676_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_3676_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_3676_995,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_4594_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_4594_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_4594_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_4594_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_4594_995,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_5512_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_5512_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_5512_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_5512_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_5512_995,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_919_0,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_919_1990,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_919_2985,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_919_3979,-1
TCGA-E2-A1LK-DX1_xmin75611_ymin27593_MPP-0.2500_919_995,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_0_0,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_0_1461,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_0_2191,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_0_731,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_1525_0,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_1525_1461,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_1525_2191,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_1525_731,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_2287_0,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_2287_1461,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_2287_2191,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_2287_731,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_763_0,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_763_1461,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_763_2191,-1
TCGA-E2-A1LL-DX1_xmin5783_ymin22777_MPP-0.2500_763_731,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_0_0,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_0_1604,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_0_802,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_1318_0,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_1318_1604,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_1318_802,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_659_0,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_659_1604,-1
TCGA-E2-A1LS-DX1_xmin39247_ymin47756_MPP-0.2500_659_802,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_0_0,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_0_1754,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_0_2630,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_0_877,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_1595_0,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_1595_1754,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_1595_2630,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_1595_877,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_798_0,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_798_1754,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_798_2630,-1
TCGA-E2-A573-DX1_xmin59666_ymin56141_MPP-0.2500_798_877,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_0_0,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_0_1626,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_0_2438,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_0_3250,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_0_813,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_1740_0,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_1740_1626,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_1740_2438,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_1740_3250,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_1740_813,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_2609_0,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_2609_1626,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_2609_2438,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_2609_3250,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_2609_813,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_3478_0,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_3478_1626,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_3478_2438,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_3478_3250,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_3478_813,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_870_0,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_870_1626,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_870_2438,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_870_3250,-1
TCGA-E2-A574-DX1_xmin54962_ymin47475_MPP-0.2500_870_813,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_0_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_1970_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_2954_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_3938_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_4922_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_5906_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_6890_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_7874_874,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_0,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_1748,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_2622,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_3496,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_4369,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_5242,-1
TCGA-EW-A1OV-DX1_xmin126026_ymin65132_MPP-0.2500_985_874,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_0_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_1804_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_2705_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_3606_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_4507_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_5408_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_6309_967,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_0,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_1934,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_2901,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_3868,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_4834,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_5800,-1
TCGA-EW-A1OW-DX1_xmin36101_ymin49680_MPP-0.2500_902_967,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_0_0,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_0_1672,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_0_2508,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_0_3343,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_0_836,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_1923_0,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_1923_1672,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_1923_2508,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_1923_3343,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_1923_836,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_2884_0,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_2884_1672,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_2884_2508,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_2884_3343,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_2884_836,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_962_0,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_962_1672,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_962_2508,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_962_3343,-1
TCGA-EW-A1P1-DX1_xmin50567_ymin38988_MPP-0.2500_962_836,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_0_0,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_0_1599,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_0_2398,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_0_3197,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_0_800,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_1634_0,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_1634_1599,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_1634_2398,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_1634_3197,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_1634_800,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_2450_0,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_2450_1599,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_2450_2398,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_2450_3197,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_2450_800,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_817_0,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_817_1599,-1
TCGA-EW-A1P4-DX1_xmin17256_ymin35430_MPP-0.2500_817_2398,-1
